_index,_id,_version,_score,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dstuser,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.uid,_source.data.srcip,_source.data.euid,_source.data.tty,_source.data.srcport,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.extra_data,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.session,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.key,_source.data.event_type,_source.data.audit.gid,_source.data.audit.dev,_source.data.audit.prom,_source.data.audit.old_prom,_source.data.tx_guessed,_source.data.tx_id,_source.data.app_proto,_source.data.in_iface,_source.data.src_ip,_source.data.src_port,_source.data.alert.severity,_source.data.alert.signature_id,_source.data.alert.rev,_source.data.alert.metadata.updated_at,_source.data.alert.metadata.confidence,_source.data.alert.metadata.created_at,_source.data.alert.metadata.signature_severity,_source.data.alert.gid,_source.data.alert.signature,_source.data.alert.action,_source.data.alert.category,_source.data.flow_id,_source.data.dest_ip,_source.data.proto,_source.data.http.hostname,_source.data.http.protocol,_source.data.http.http_method,_source.data.http.http_content_type,_source.data.http.length,_source.data.http.url,_source.data.http.http_user_agent,_source.data.http.status,_source.data.files,_source.data.dest_port,_source.data.pkt_src,_source.data.flow.src_ip,_source.data.flow.src_port,_source.data.flow.pkts_toserver,_source.data.flow.dest_ip,_source.data.flow.start,_source.data.flow.bytes_toclient,_source.data.flow.bytes_toserver,_source.data.flow.pkts_toclient,_source.data.flow.dest_port,_source.data.timestamp,_source.data.direction,_source.data.audit.syscall,_source.data.audit.fsgid,_source.data.audit.suid,_source.data.audit.egid,_source.data.audit.exe,_source.data.audit.file.inode,_source.data.audit.file.mode,_source.data.audit.file.name,_source.data.audit.sgid,_source.data.audit.execve.a1,_source.data.audit.execve.a0,_source.data.audit.euid,_source.data.audit.command,_source.data.audit.ppid,_source.data.audit.fsuid,_source.data.audit.exit,_source.data.audit.cwd,_source.data.audit.success,_source.data.audit.tty,_source.data.audit.arch,_source.rule.frequency,_source.previous_output,_source.data.audit.list,_source.data.id
wazuh-alerts-4.x-2025.09.06,aHWWHpkB7eZii_7NZq0l,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,2,false,3,"[""10.5.2"",""10.5.5""]","[""164.312.b""]","[""CC6.1"",""CC7.2"",""CC7.3"",""PI1.4"",""PI1.5"",""CC7.1"",""CC8.1""]",Log file rotated.,"[""ossec""]",591,"[""AU.9""]","[""10.1""]","[""II_5.1.f"",""IV_35.7.d""]", ,ossec,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,log,"Sep 6, 2025 @ 16:03:07.975",logcollector,1757154787.68476,"Sep 6, 2025 @ 16:03:07.975", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,3b0vIJkB3F8sVEMhRdGI,1,1,sudo,2025-09-06T17:59:49.837301+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,29,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T17:59:49.837301+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/apt install -y git cmake make g++ clang llvm libelf-dev libjson-glib-dev zlib1g-dev libxml2-dev,log,"Sep 6, 2025 @ 23:29:50.878",/var/log/auth.log,1757181590.113043,"Sep 6, 2025 @ 23:29:50.878",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/apt install -y git cmake make g++ clang llvm libelf-dev libjson-glib-dev zlib1g-dev libxml2-dev,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,2r0vIJkB3F8sVEMhD9FI,1,1,sudo,2025-09-06T17:59:27.680587+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,28,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T17:59:27.680587+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/apt update,log,"Sep 6, 2025 @ 23:29:28.571",/var/log/auth.log,1757181568.111674,"Sep 6, 2025 @ 23:29:28.571",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/apt update,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,yr0oIJkB3F8sVEMhodGk,1,1,sudo,2025-09-06T17:52:34.162131+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),24,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:52:34.162131+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 6, 2025 @ 23:22:34.603",/var/log/auth.log,1757181154.105145,"Sep 6, 2025 @ 23:22:34.603",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,y70oIJkB3F8sVEMhrdFZ,1,1,sudo,2025-09-06T17:52:37.164265+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,24,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:52:37.164265+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 23:22:38.241",/var/log/auth.log,1757181158.105600,"Sep 6, 2025 @ 23:22:38.241", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,tr0gIJkB3F8sVEMhO9E8,1,1,sudo,2025-09-06T17:43:19.014874+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),19,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:43:19.014874+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 6, 2025 @ 23:13:19.066",/var/log/auth.log,1757180599.96853,"Sep 6, 2025 @ 23:13:19.066",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,wr0mIJkB3F8sVEMhltEB,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,10,"[""10.6.1""]","[""164.312.b""]","[""CC7.2"",""CC7.3""]",Auditd: Daemon End.,"[""audit"",""audit_daemon"",""service_availability""]",80703,"[""AU.6""]","[""4.14"",""10.1""]","[""IV_30.1.g"",""IV_35.7.d""]", ,auditd,"type=DAEMON_END msg=audit(1757181016.431:1986): op=terminate auid=0 uid=0 ses=4294967295 pid=1 res=successAUID=""root"" UID=""root""",log,"Sep 6, 2025 @ 23:20:16.452",/var/log/audit/audit.log,1757181016.101033,"Sep 6, 2025 @ 23:20:16.452", , , , , , , , , , , , , ,0,success,0,4294967295,1,1986,DAEMON_END, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,zb0oIJkB3F8sVEMh59H5,1,1,sudo,2025-09-06T17:52:48.280751+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,25,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:52:48.280751+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 23:22:48.185",/var/log/auth.log,1757181168.106445,"Sep 6, 2025 @ 23:22:48.185", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,1L0pIJkB3F8sVEMhh9FJ,1,1,sudo,2025-09-06T17:53:31.417114+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,27,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:53:31.417114+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 23:23:32.977",/var/log/auth.log,1757181212.109869,"Sep 6, 2025 @ 23:23:32.977", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,yL0oIJkB3F8sVEMhhtFa,1,1,sudo,2025-09-06T17:52:26.494446+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,23,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:52:26.494446+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 23:22:26.884",/var/log/auth.log,1757181146.104151,"Sep 6, 2025 @ 23:22:26.884", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,uL0gIJkB3F8sVEMhydFO,1,1,sudo,2025-09-06T17:43:53.670394+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,19,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T17:43:53.670394+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 23:13:53.150",/var/log/auth.log,1757180633.97880,"Sep 6, 2025 @ 23:13:53.150", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.08,RGNdJ5kBPuMLH1IKc5Oq,1,1,(sd-pam),2025-09-08T03:27:33.288972+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,5,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-08T03:27:33.288972+00:00 cyberpi (sd-pam): pam_unix(systemd-user:session): session closed for user kali,log,"Sep 8, 2025 @ 08:57:34.669",/var/log/auth.log,1757302054.5554,"Sep 8, 2025 @ 08:57:34.669", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,MOxfLpkBsSv-nCKMC7b-,1,1,sudo,2025-09-09T12:06:40.143019+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,2,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-09T12:06:40.143019+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/systemctl stop auditd,log,"Sep 9, 2025 @ 17:36:41.494",/var/log/auth.log,1757419601.3791,"Sep 9, 2025 @ 17:36:41.494",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/systemctl stop auditd,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,MuxfLpkBsSv-nCKMC7b-,1,1,sudo,2025-09-09T12:06:40.145953+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),3,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T12:06:40.145953+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 9, 2025 @ 17:36:41.546",/var/log/auth.log,1757419601.4723,"Sep 9, 2025 @ 17:36:41.546",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,xexzL5kBsSv-nCKMD7Zu,1,1,sshd-session,2025-09-09T17:08:11.423731+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali(uid=1000),2,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T17:08:11.423731+00:00 cyberpi sshd-session[2177]: pam_unix(sshd:session): session opened for user kali(uid=1000) by kali(uid=0),log,"Sep 9, 2025 @ 22:38:12.024",/var/log/auth.log,1757437692.39022,"Sep 9, 2025 @ 22:38:12.024",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,s-xWL5kBsSv-nCKMkLbS,1,1,sudo,2025-09-09T15:56:04.033475+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,4,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T15:56:04.033475+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 9, 2025 @ 22:07:04.861",/var/log/auth.log,1757435824.35510,"Sep 9, 2025 @ 22:07:04.861", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,texWL5kBsSv-nCKMlLaD,1,1,(sd-pam),2025-09-09T15:56:14.572646+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,5,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T15:56:14.572646+00:00 cyberpi (sd-pam): pam_unix(systemd-user:session): session closed for user kali,log,"Sep 9, 2025 @ 22:07:05.032",/var/log/auth.log,1757435825.36258,"Sep 9, 2025 @ 22:07:05.032", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,NezQL5kBsSv-nCKMjrdS,1,1,sudo,2025-09-09T18:50:14.309474+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,3,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-09T18:50:14.309474+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/nano /var/ossec/etc/ossec.conf,log,"Sep 10, 2025 @ 00:20:14.130",/var/log/auth.log,1757443814.69336,"Sep 10, 2025 @ 00:20:14.130",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/nano /var/ossec/etc/ossec.conf,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,cOy4LpkBsSv-nCKMnrZp,1,1,sudo,2025-09-09T13:44:24.509549+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,1,false,4, , , ,First time user executed sudo.,"[""syslog"",""sudo""]",5403, , , ,sudo,sudo,2025-09-09T13:44:24.509549+00:00 cyberpi sudo:     root : TTY=pts/1 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/ls,log,"Sep 9, 2025 @ 19:14:24.237",/var/log/auth.log,1757425464.13046,"Sep 9, 2025 @ 19:14:24.237",root,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/1, ,/home/kali,/usr/bin/ls,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,cuy4LpkBsSv-nCKMnrZp,1,1,sudo,2025-09-09T13:44:24.511712+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),5,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T13:44:24.511712+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=0),log,"Sep 9, 2025 @ 19:14:24.293",/var/log/auth.log,1757425464.13767,"Sep 9, 2025 @ 19:14:24.293",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,a-y3LpkBsSv-nCKMOrY6,1,1,sshd-session,2025-09-09T13:42:52.165653+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali(uid=1000),1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T13:42:52.165653+00:00 cyberpi sshd-session[1423]: pam_unix(sshd:session): session opened for user kali(uid=1000) by kali(uid=0),log,"Sep 9, 2025 @ 19:12:52.075",/var/log/auth.log,1757425372.10700,"Sep 9, 2025 @ 19:12:52.075",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,bOy3LpkBsSv-nCKMOrY6,1,1,(systemd),2025-09-09T13:42:52.410790+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali(uid=1000),2,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T13:42:52.410790+00:00 cyberpi (systemd): pam_unix(systemd-user:session): session opened for user kali(uid=1000) by kali(uid=0),log,"Sep 9, 2025 @ 19:12:52.075",/var/log/auth.log,1757425372.11168,"Sep 9, 2025 @ 19:12:52.075",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,dOy4LpkBsSv-nCKMvLY7,1,1,sudo,2025-09-09T13:44:37.244053+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,2,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T13:44:37.244053+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 9, 2025 @ 19:14:38.046",/var/log/auth.log,1757425478.14730,"Sep 9, 2025 @ 19:14:38.046", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,dey4LpkBsSv-nCKMvLY7,1,1,sudo,2025-09-09T13:44:37.231519+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),6,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T13:44:37.231519+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=0),log,"Sep 9, 2025 @ 19:14:38.046",/var/log/auth.log,1757425478.15119,"Sep 9, 2025 @ 19:14:38.046",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.09,LexdLpkBsSv-nCKMRraD,1,1,sudo,2025-09-09T12:04:41.842540+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),2,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-09T12:04:41.842540+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 9, 2025 @ 17:34:42.872",/var/log/auth.log,1757419482.3338,"Sep 9, 2025 @ 17:34:42.872",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
